YEAR,Month,Day,Surface Pressure,Wind Speed at 10 Meters,Precipitation Corrected,Specific Humidity at 2 Meters,Earth Skin Temperature
2007,5,11,90.83,4.51,0.0,7.63,21.33
2007,5,12,90.74,6.93,0.0,7.14,22.26
2007,5,13,90.26,8.12,0.12,8.42,23.95
2007,5,14,90.35,7.09,1.62,7.81,19.76
2007,5,15,91.26,5.65,0.4,4.94,14.98
2007,5,16,91.09,4.69,0.62,6.53,17.47
2007,5,17,90.95,7.88,0.0,7.2,19.11
2007,5,18,90.49,7.2,0.01,7.63,20.87
2007,5,19,90.35,4.7,9.51,9.4,21.15
2007,5,20,90.01,5.52,0.0,9.64,22.88
2007,5,21,89.4,7.19,13.99,11.35,19.9
2007,5,22,89.52,4.98,3.73,9.22,16.67
2007,5,23,90.36,4.93,0.03,4.76,16.27
2007,5,24,90.99,3.84,0.05,5.19,16.53
2007,5,25,90.64,7.18,0.9,7.87,17.73
2007,5,26,90.69,3.45,0.08,6.65,18.7
2007,5,27,90.36,6.66,3.3,9.77,19.87
2007,5,28,89.96,7.64,9.86,11.23,21.2
2007,5,29,90.04,5.12,33.35,11.96,16.94
2007,5,30,90.45,5.71,3.45,6.96,14.64
2007,5,31,90.21,4.39,2.68,7.2,15.8
2007,6,1,90.09,5.04,0.22,7.02,15.93
2007,6,2,90.32,6.16,0.05,7.51,16.5
2007,6,3,90.4,5.16,0.0,7.87,18.8
2007,6,4,90.41,3.66,0.01,8.24,19.68
2007,6,5,89.98,5.82,0.0,10.25,20.39
2007,6,6,88.19,7.87,0.01,8.85,23.12
2007,6,7,89.23,8.61,1.12,5.19,16.27
2007,6,8,90.75,4.04,0.0,4.7,16.9
2007,6,9,90.37,3.0,0.0,7.14,22.06
2007,6,10,90.08,4.75,2.61,10.93,25.74
2007,6,11,90.14,7.05,19.93,13.31,24.47
2007,6,12,90.33,6.34,44.86,15.62,20.83
2007,6,13,90.52,4.63,29.24,12.39,16.99
2007,6,14,90.38,2.36,0.69,11.84,17.67
2007,6,15,90.47,4.58,0.08,12.57,21.53
2007,6,16,90.56,6.21,0.04,12.33,22.66
2007,6,17,89.73,8.77,7.66,12.57,23.11
2007,6,18,90.07,3.62,5.44,9.28,19.89
2007,6,19,90.75,3.48,0.01,10.99,21.66
2007,6,20,90.69,5.26,0.13,13.79,25.19
2007,6,21,90.38,5.91,0.7,12.82,26.35
2007,6,22,90.46,1.88,2.8,12.82,24.95
2007,6,23,90.29,3.3,0.0,11.96,24.8
2007,6,24,90.06,6.48,0.0,12.15,25.84
2007,6,25,90.15,7.66,0.26,12.51,26.73
2007,6,26,90.94,4.99,0.89,11.05,22.63
2007,6,27,91.17,3.93,0.01,8.36,21.98
2007,6,28,91.1,4.38,0.0,8.24,22.33
2007,6,29,90.89,4.65,0.0,8.54,21.94
2007,6,30,90.72,5.96,0.0,11.17,23.86
2007,7,1,90.77,6.74,0.0,11.66,24.24
2007,7,2,90.69,6.2,0.01,12.02,25.89
2007,7,3,90.59,4.16,12.25,13.67,26.69
2007,7,4,90.94,3.5,0.57,11.41,25.65
2007,7,5,91.01,3.43,1.52,10.38,26.98
2007,7,6,90.78,2.89,0.0,9.64,28.71
2007,7,7,90.17,6.23,0.0,8.67,28.77
2007,7,8,89.99,4.8,16.84,13.12,25.55
2007,7,9,90.25,3.94,0.91,11.54,23.73
2007,7,10,90.8,4.55,6.46,9.46,21.27
2007,7,11,90.98,3.96,5.01,10.25,20.47
2007,7,12,90.78,2.52,0.98,13.12,22.6
2007,7,13,90.81,3.14,3.42,13.12,24.1
2007,7,14,90.52,3.28,0.0,10.56,25.71
2007,7,15,90.3,3.63,0.0,11.29,27.26
2007,7,16,90.3,2.56,0.05,10.68,27.51
2007,7,17,90.14,4.77,0.0,12.15,29.52
2007,7,18,90.03,2.73,0.82,12.33,30.97
2007,7,19,90.54,6.57,3.32,14.65,25.55
2007,7,20,90.62,5.18,0.01,14.89,27.37
2007,7,21,90.52,7.16,0.0,12.94,29.33
2007,7,22,90.64,5.35,0.0,12.39,29.63
2007,7,23,90.66,3.2,0.0,13.06,29.96
2007,7,24,90.42,3.93,0.0,12.63,30.05
2007,7,25,90.17,5.64,0.0,12.21,30.28
2007,7,26,90.35,3.64,3.58,13.12,28.78
2007,7,27,90.65,4.25,25.26,13.92,25.14
2007,7,28,90.6,3.88,4.64,14.04,20.34
2007,7,29,90.51,2.45,1.14,13.55,23.8
2007,7,30,90.52,3.73,0.54,14.83,24.89
2007,7,31,90.4,4.39,0.3,15.44,26.12
2007,8,1,90.5,2.67,4.16,15.32,26.31
2007,8,2,90.87,4.45,0.08,14.22,25.15
2007,8,3,90.56,6.91,0.56,14.34,25.57
2007,8,4,90.11,2.95,0.05,14.59,28.3
2007,8,5,90.1,2.93,1.83,14.47,27.29
2007,8,6,89.97,1.56,8.2,16.36,25.62
2007,8,7,90.08,3.01,8.19,15.5,25.46
2007,8,8,89.99,2.31,4.63,15.01,25.94
2007,8,9,90.41,3.82,1.53,12.76,26.61
2007,8,10,90.28,5.34,3.37,14.1,27.68
2007,8,11,90.5,4.14,0.91,12.88,26.46
2007,8,12,90.88,4.9,1.49,15.62,26.33
2007,8,13,90.53,2.77,0.22,14.16,29.77
2007,8,14,90.26,3.41,0.02,12.88,29.52
2007,8,15,90.33,3.62,8.72,14.77,25.67
2007,8,16,90.73,3.86,1.08,14.65,25.74
2007,8,17,90.59,4.83,2.12,14.95,24.45
2007,8,18,90.12,4.8,0.01,12.94,27.94
2007,8,19,90.0,2.38,0.07,12.33,28.63
2007,8,20,89.92,4.47,0.0,9.58,27.89
2007,8,21,90.09,4.05,0.35,11.11,28.5
2007,8,22,90.01,6.38,8.36,16.11,24.98
2007,8,23,90.12,4.02,1.65,12.27,22.12
2007,8,24,90.38,2.7,1.4,10.07,19.18
2007,8,25,90.52,4.84,0.66,11.05,21.49
2007,8,26,90.0,4.09,0.1,11.84,26.83
2007,8,27,89.92,3.58,0.62,10.68,28.24
2007,8,28,90.5,5.54,0.16,13.06,23.77
2007,8,29,91.32,4.2,0.0,9.58,22.2
2007,8,30,91.23,4.88,0.0,10.56,23.72
2007,8,31,90.86,6.28,0.0,9.58,25.22
2007,9,1,90.64,6.77,0.2,11.11,26.37
2007,9,2,90.76,4.24,0.25,10.07,27.58
2007,9,3,90.57,5.62,0.0,8.54,27.54
2007,9,4,90.12,5.62,0.0,7.63,26.19
2007,9,5,89.77,5.66,0.0,11.23,27.29
2007,9,6,89.93,4.02,1.51,9.77,24.55
2007,9,7,90.7,4.06,0.0,7.69,22.76
2007,9,8,90.75,7.38,0.04,7.32,21.48
2007,9,9,91.2,4.86,3.41,6.41,15.38
2007,9,10,91.28,4.3,6.97,5.74,13.3
2007,9,11,90.96,3.86,0.0,5.43,18.98
2007,9,12,90.28,6.5,0.05,7.87,21.63
2007,9,13,90.64,5.59,0.0,5.98,17.51
2007,9,14,91.32,3.4,0.41,4.15,14.69
2007,9,15,90.75,5.65,0.24,7.26,17.62
2007,9,16,90.2,2.51,2.08,11.41,22.48
2007,9,17,89.76,2.48,0.02,11.05,21.15
2007,9,18,90.25,4.73,0.22,8.12,20.15
2007,9,19,90.76,7.05,0.01,9.7,19.43
2007,9,20,89.98,6.79,0.0,11.23,26.07
2007,9,21,90.29,5.3,0.0,6.84,21.33
2007,9,22,90.57,7.07,0.0,8.18,21.19
2007,9,23,89.8,10.12,8.54,12.15,25.04
2007,9,24,90.22,5.51,2.08,9.03,17.64
2007,9,25,90.95,3.36,0.42,5.31,13.82
2007,9,26,90.61,4.55,0.0,4.7,15.71
2007,9,27,90.89,3.85,0.0,4.76,16.67
2007,9,28,90.28,9.02,0.82,9.7,20.06
2007,9,29,89.6,10.33,2.23,10.86,24.61
2007,9,30,90.37,7.07,2.47,7.63,14.87
2007,10,1,90.54,6.23,0.0,6.59,17.4
2007,10,2,90.31,6.35,0.0,5.0,15.7
2007,10,3,90.06,6.08,0.0,5.37,17.59
2007,10,4,89.82,3.48,0.0,8.3,17.56
2007,10,5,89.58,4.27,0.02,9.4,22.07
2007,10,6,89.49,10.34,0.56,10.07,25.35
2007,10,7,90.49,6.0,0.19,5.49,12.89
2007,10,8,90.8,4.84,0.0,4.27,13.39
2007,10,9,91.15,3.23,0.0,5.19,16.82
2007,10,10,90.95,5.12,0.0,5.55,13.69
2007,10,11,90.43,4.3,0.01,6.65,14.3
2007,10,12,90.1,5.03,0.24,7.63,14.14
2007,10,13,89.71,4.68,2.39,8.91,12.46
2007,10,14,90.07,7.52,9.99,6.29,7.83
2007,10,15,90.13,6.6,0.76,4.94,6.44
2007,10,16,89.65,3.94,0.0,5.43,9.76
2007,10,17,88.61,4.04,0.61,6.9,13.02
2007,10,18,89.16,11.61,0.22,4.46,9.15
2007,10,19,89.68,6.29,0.0,4.46,12.65
2007,10,20,89.04,5.84,0.19,5.55,15.98
2007,10,21,90.53,9.59,1.47,3.91,5.96
2007,10,22,91.44,4.87,0.0,2.93,5.98
2007,10,23,91.23,7.08,0.01,5.31,12.01
2007,10,24,91.4,3.56,0.0,5.92,12.18
2007,10,25,90.66,5.2,0.0,4.88,12.07
2007,10,26,90.94,5.44,0.15,4.27,8.41
2007,10,27,91.96,2.59,0.0,3.36,6.73
2007,10,28,91.66,5.09,0.0,4.21,8.65
2007,10,29,91.05,4.62,0.0,4.46,12.8
2007,10,30,90.29,4.45,0.0,5.07,13.54
2007,10,31,91.4,5.19,0.0,2.5,6.05
2007,11,1,90.71,5.72,0.0,3.6,7.52
2007,11,2,91.27,5.5,0.0,2.38,5.51
2007,11,3,90.99,5.12,0.0,2.62,6.51
2007,11,4,90.43,5.16,0.0,3.05,8.91
2007,11,5,91.27,6.55,0.0,2.87,4.36
2007,11,6,91.47,4.16,0.0,1.95,1.43
2007,11,7,90.54,4.37,0.0,3.23,6.26
2007,11,8,90.38,2.98,0.0,4.03,8.61
2007,11,9,90.62,3.91,0.0,5.07,8.45
2007,11,10,89.9,2.88,0.0,4.88,8.86
2007,11,11,90.01,5.37,0.0,4.21,10.59
2007,11,12,91.05,3.87,0.01,3.48,4.79
2007,11,13,90.04,5.52,0.0,4.09,8.87
2007,11,14,91.25,7.39,0.0,2.08,3.01
2007,11,15,90.85,5.24,0.0,2.2,2.85
2007,11,16,89.92,3.98,0.0,3.17,8.48
2007,11,17,90.17,2.55,0.07,4.46,8.03
2007,11,18,90.21,4.52,0.01,5.13,11.38
2007,11,19,89.94,4.4,0.0,4.09,11.98
2007,11,20,90.38,7.2,0.05,3.36,3.2
2007,11,21,91.35,5.27,0.98,1.95,-2.75
2007,11,22,91.57,2.62,0.0,1.71,-3.83
2007,11,23,90.95,3.59,0.42,2.14,-2.54
2007,11,24,90.59,3.61,0.0,2.01,-1.73
2007,11,25,90.26,4.54,0.05,2.26,0.01
2007,11,26,90.96,2.66,0.0,2.81,-1.06
2007,11,27,90.29,4.7,0.0,2.87,0.24
2007,11,28,90.84,6.05,0.0,2.08,-1.14
2007,11,29,90.74,5.22,0.0,2.08,-0.79
2007,11,30,91.08,6.7,0.0,1.59,-3.84
2007,12,1,89.23,6.54,0.61,2.62,-2.52
2007,12,2,90.97,5.13,0.02,1.59,-3.78
2007,12,3,91.08,5.67,0.0,2.38,0.72
2007,12,4,90.34,5.84,0.0,3.6,3.38
2007,12,5,90.56,4.33,0.0,2.75,-0.78
2007,12,6,89.91,3.02,0.01,2.99,-0.29
2007,12,7,90.4,4.27,2.7,3.05,-1.56
2007,12,8,91.14,5.3,6.7,1.77,-6.32
2007,12,9,91.09,2.43,0.95,1.46,-8.67
2007,12,10,90.55,3.16,1.86,2.32,-4.81
2007,12,11,91.03,5.02,1.83,2.38,-5.24
2007,12,12,90.73,5.01,0.09,2.08,-7.16
2007,12,13,90.88,3.06,0.15,2.32,-3.59
2007,12,14,90.91,3.89,1.99,2.38,-4.89
2007,12,15,90.72,4.12,0.12,1.65,-8.28
2007,12,16,90.6,4.25,0.0,2.2,-4.98
2007,12,17,90.03,3.26,0.04,2.62,-3.74
2007,12,18,90.35,4.8,0.03,2.99,-1.52
2007,12,19,90.0,3.09,0.0,3.42,-0.52
2007,12,20,89.72,4.6,0.0,3.48,0.54
2007,12,21,89.45,6.3,0.03,3.3,-0.74
2007,12,22,90.59,8.58,0.0,1.28,-5.28
2007,12,23,90.54,7.16,0.0,2.2,-3.02
2007,12,24,90.23,4.63,0.0,2.2,-1.77
2007,12,25,90.2,7.62,2.09,3.17,-1.29
2007,12,26,90.24,3.29,0.0,2.14,-4.6
2007,12,27,90.18,2.41,1.13,2.26,-4.94
2007,12,28,90.2,4.19,0.07,1.77,-5.17
2007,12,29,89.85,4.38,0.01,1.65,-4.8
2007,12,30,89.55,6.05,0.11,2.32,-2.52
2007,12,31,90.67,7.69,0.0,1.83,-3.96
2008,1,1,92.15,6.8,0.0,1.4,-7.4
2008,1,2,91.97,5.35,0.0,1.4,-7.87
2008,1,3,90.44,3.35,0.0,2.32,-3.96
2008,1,4,89.79,4.23,0.0,3.3,0.66
2008,1,5,89.05,4.95,0.0,4.03,2.4
2008,1,6,89.46,3.99,0.0,2.5,-0.22
2008,1,7,89.62,4.93,0.0,2.44,-0.3
2008,1,8,90.34,4.57,0.0,2.01,-0.92
2008,1,9,89.71,2.57,0.35,2.69,-0.24
2008,1,10,89.9,6.05,1.49,2.38,-0.47
2008,1,11,89.72,5.64,0.0,2.75,0.28
2008,1,12,90.5,3.63,0.0,2.75,-0.93
2008,1,13,90.84,4.16,0.0,2.56,-0.6
2008,1,14,91.03,4.45,0.0,2.81,-0.75
2008,1,15,89.76,4.53,0.06,2.5,-0.4
2008,1,16,90.56,9.41,0.06,1.1,-5.23
2008,1,17,90.09,6.32,0.0,1.28,-7.24
2008,1,18,90.79,5.88,0.0,1.53,-6.59
2008,1,19,90.94,2.61,0.0,1.4,-7.87
2008,1,20,90.59,5.71,0.24,1.65,-8.16
2008,1,21,90.85,6.07,0.04,0.92,-11.95
2008,1,22,90.83,4.95,0.0,0.92,-10.73
2008,1,23,90.82,6.11,0.0,1.34,-8.26
2008,1,24,90.63,6.26,0.0,1.71,-6.43
2008,1,25,90.21,6.27,0.0,2.14,-1.77
2008,1,26,90.67,6.66,0.0,2.44,1.01
2008,1,27,89.95,3.23,0.0,2.75,1.6
2008,1,28,88.32,5.46,0.0,3.11,2.36
2008,1,29,89.49,7.42,0.02,1.1,-3.76
2008,1,30,89.7,3.7,0.0,1.4,-2.95
2008,1,31,90.41,3.39,0.0,1.34,-4.04
2008,2,1,89.69,4.1,0.0,1.89,-1.57
2008,2,2,90.21,3.62,0.0,2.08,-1.02
2008,2,3,89.5,5.7,0.0,3.11,0.19
2008,2,4,89.46,4.84,0.13,3.23,0.3
2008,2,5,90.45,6.65,1.92,1.65,-5.52
2008,2,6,89.86,5.35,0.02,1.95,-3.37
2008,2,7,89.68,6.36,0.0,1.89,-0.13
2008,2,8,89.66,7.45,0.0,2.32,1.45
2008,2,9,90.54,5.55,0.0,2.2,0.57
2008,2,10,91.15,5.68,0.0,1.4,-4.4
2008,2,11,90.12,7.09,0.0,2.62,0.06
2008,2,12,90.43,4.66,0.0,2.38,-0.97
2008,2,13,89.34,6.19,0.14,3.05,2.59
2008,2,14,90.28,6.49,0.16,1.95,-2.49
2008,2,15,90.99,3.55,0.0,2.08,-0.59
2008,2,16,89.84,4.95,0.03,3.3,2.4
2008,2,17,89.93,10.16,0.02,2.2,-0.32
2008,2,18,90.3,6.75,0.0,1.77,-1.85
2008,2,19,90.26,6.2,0.0,2.32,1.4
2008,2,20,90.63,6.02,0.0,1.34,-3.28
2008,2,21,90.04,2.88,0.0,2.01,-1.1
2008,2,22,89.9,2.72,0.0,2.69,0.98
2008,2,23,90.07,3.3,0.0,3.54,1.81
2008,2,24,90.09,4.17,0.0,3.36,5.12
2008,2,25,90.19,8.79,0.01,3.23,0.66
2008,2,26,91.26,4.96,0.0,1.77,-1.03
2008,2,27,90.65,4.26,0.0,2.56,2.44
2008,2,28,90.07,5.66,0.06,3.36,4.96
2008,2,29,90.92,4.12,0.07,3.6,5.95
2008,3,1,89.74,5.06,0.0,3.11,9.65
2008,3,2,89.82,10.66,2.95,3.17,1.54
2008,3,3,90.71,5.33,0.0,1.71,-0.22
2008,3,4,89.61,5.44,0.24,2.75,2.89
2008,3,5,90.59,6.6,0.02,1.65,-1.31
2008,3,6,90.77,5.54,0.08,1.71,-0.13
2008,3,7,90.86,3.81,0.07,1.22,-2.1
2008,3,8,90.1,5.38,0.0,2.56,2.31
2008,3,9,90.92,4.23,0.0,2.2,1.76
2008,3,10,91.25,3.3,0.0,2.44,4.67
2008,3,11,90.46,5.09,0.0,2.69,7.54
2008,3,12,89.89,6.22,0.0,3.3,9.51
2008,3,13,89.63,2.48,0.0,2.69,9.18
2008,3,14,89.6,5.16,0.04,2.69,4.88
2008,3,15,90.21,2.77,0.09,2.56,3.94
2008,3,16,90.42,7.87,4.92,2.99,0.33
2008,3,17,90.26,2.33,3.15,3.3,1.2
2008,3,18,90.35,4.8,0.02,2.75,2.97
2008,3,19,90.36,5.66,0.0,2.87,5.14
2008,3,20,90.13,5.15,0.0,3.3,9.01
2008,3,21,90.75,4.85,0.01,3.11,6.69
2008,3,22,91.54,4.23,0.57,2.5,2.12
2008,3,23,91.46,3.49,0.0,2.01,2.9
2008,3,24,90.09,6.44,0.0,2.38,9.35
2008,3,25,90.35,4.73,0.0,2.5,9.19
2008,3,26,90.01,6.23,0.13,4.15,10.02
2008,3,27,90.06,4.26,0.05,3.85,7.33
2008,3,28,90.65,4.56,0.0,2.08,6.66
2008,3,29,89.85,7.89,0.61,3.78,10.15
2008,3,30,90.41,6.16,0.92,2.56,4.99
2008,3,31,90.18,5.37,1.54,2.81,2.45
2008,4,1,91.19,4.22,0.02,2.14,3.92
2008,4,2,90.58,4.92,3.14,3.11,7.96
2008,4,3,90.29,3.38,6.78,4.82,4.99
2008,4,4,90.24,3.81,0.0,2.99,7.69
2008,4,5,89.36,4.8,0.02,3.05,10.5
2008,4,6,89.96,8.34,0.0,2.56,7.29
2008,4,7,90.43,4.19,5.68,3.42,2.39
2008,4,8,90.31,2.56,0.1,3.6,7.3
2008,4,9,89.95,7.74,5.64,4.27,3.67
2008,4,10,89.0,10.02,23.6,4.03,0.52
2008,4,11,90.1,10.49,0.75,3.97,1.4
2008,4,12,90.99,7.98,0.64,3.54,2.27
2008,4,13,91.34,4.48,0.0,2.93,4.36
2008,4,14,90.58,7.06,0.0,3.54,10.54
2008,4,15,88.97,6.46,0.0,4.27,16.39
2008,4,16,89.85,8.44,0.88,4.39,12.23
2008,4,17,90.53,5.32,1.86,3.72,5.9
2008,4,18,90.19,3.58,0.0,3.11,9.64
2008,4,19,89.94,6.41,0.0,4.15,14.72
2008,4,20,89.01,6.4,0.0,4.76,17.21
2008,4,21,90.23,7.05,0.0,2.56,12.11
2008,4,22,90.68,3.69,0.0,2.75,12.83
2008,4,23,89.99,9.31,0.92,7.81,16.36
2008,4,24,89.54,5.27,19.12,7.08,16.98
2008,4,25,90.32,6.24,3.09,3.97,4.85
2008,4,26,90.88,4.73,2.63,3.54,4.12
2008,4,27,91.08,5.55,0.0,2.93,7.26
2008,4,28,90.62,3.43,0.0,3.54,10.94
2008,4,29,89.81,5.45,0.0,4.58,15.35
2008,4,30,88.53,4.2,0.0,6.23,18.23
2008,5,1,88.7,9.01,3.54,5.25,10.46
2008,5,2,89.4,12.59,8.54,3.72,3.4
2008,5,3,90.68,4.76,0.0,2.44,7.79
2008,5,4,90.49,4.19,0.02,3.6,13.33
2008,5,5,90.44,3.97,0.09,6.84,17.5
2008,5,6,89.61,4.34,1.23,9.28,20.48
2008,5,7,89.81,5.39,0.24,6.59,17.15
2008,5,8,89.67,3.75,5.03,6.9,11.95
2008,5,9,89.93,4.02,13.7,5.98,14.15
2008,5,10,90.11,7.79,10.12,5.25,7.93
2008,5,11,90.2,5.72,0.0,3.66,12.11
2008,5,12,89.21,5.35,1.74,5.68,16.76
2008,5,13,90.28,5.94,0.25,5.13,12.21
2008,5,14,90.4,3.86,0.33,4.88,14.56
2008,5,15,90.83,5.57,0.2,5.37,13.83
2008,5,16,90.72,5.08,0.0,5.55,17.58
2008,5,17,90.5,7.02,0.0,5.37,19.54
2008,5,18,89.83,4.15,0.0,5.92,21.82
2008,5,19,89.8,5.88,0.23,7.26,21.65
2008,5,20,90.24,2.98,0.0,5.8,21.21
2008,5,21,89.05,10.48,1.81,7.45,18.97
2008,5,22,88.7,10.45,25.82,10.93,15.2
2008,5,23,89.24,9.66,18.39,13.73,19.38
2008,5,24,89.65,4.85,1.19,7.69,18.37
2008,5,25,89.9,3.99,0.0,5.8,19.33
2008,5,26,90.24,7.07,3.73,6.96,16.18
2008,5,27,91.02,4.99,4.84,6.04,9.97
2008,5,28,90.97,5.47,1.75,8.0,13.76
2008,5,29,89.83,5.25,0.95,10.62,22.44
2008,5,30,90.21,5.14,0.46,7.02,20.08
2008,5,31,90.57,2.26,1.64,8.12,21.94
2008,6,1,90.54,4.94,3.28,9.77,20.98
2008,6,2,89.84,3.6,1.85,12.57,21.53
2008,6,3,89.44,3.48,3.22,10.01,22.58
2008,6,4,88.97,3.59,7.81,11.9,19.56
2008,6,5,88.4,6.67,20.63,11.23,17.34
2008,6,6,89.41,6.33,0.0,7.32,18.54
2008,6,7,89.7,4.59,0.05,8.18,20.4
2008,6,8,90.04,6.74,0.01,5.31,18.49
2008,6,9,90.21,3.39,0.0,5.37,18.46
2008,6,10,89.52,6.56,0.0,8.24,22.69
2008,6,11,89.49,6.84,0.28,6.53,18.16
2008,6,12,90.11,6.5,0.0,4.27,18.42
2008,6,13,90.56,4.73,0.0,4.88,20.0
2008,6,14,90.29,4.09,0.0,5.19,23.36
2008,6,15,90.38,5.95,1.87,7.2,22.04
2008,6,16,90.9,4.84,5.04,8.85,17.23
2008,6,17,90.7,4.56,2.18,11.84,22.0
2008,6,18,90.38,3.53,3.03,12.82,23.42
2008,6,19,90.5,3.26,3.87,11.47,22.62
2008,6,20,91.0,1.66,2.32,9.03,21.54
2008,6,21,91.08,2.41,0.08,8.48,23.54
2008,6,22,90.6,4.52,0.73,9.58,25.01
2008,6,23,90.58,4.9,3.82,11.96,22.53
2008,6,24,90.5,4.33,0.41,11.66,24.94
2008,6,25,90.34,2.7,1.63,10.19,27.0
2008,6,26,90.0,3.53,4.91,11.6,27.68
2008,6,27,90.15,5.18,0.7,10.01,23.77
2008,6,28,90.97,6.45,0.01,6.47,22.16
2008,6,29,91.25,3.88,0.0,7.02,22.53
2008,6,30,90.93,5.12,0.0,8.42,24.18
2008,7,1,90.17,3.3,0.16,10.13,28.26
2008,7,2,90.41,5.75,5.16,11.05,23.22
2008,7,3,90.85,3.53,0.01,8.18,22.01
2008,7,4,90.43,5.02,0.0,10.31,26.11
2008,7,5,89.91,4.41,0.0,10.19,29.51
2008,7,6,90.1,3.76,3.36,12.57,25.31
2008,7,7,90.12,2.07,4.53,13.06,25.87
2008,7,8,90.52,3.71,9.18,10.44,23.31
2008,7,9,90.58,3.45,0.86,11.72,25.87
2008,7,10,90.06,5.79,0.16,11.96,27.33
2008,7,11,89.94,6.85,0.62,9.22,28.54
2008,7,12,90.99,3.6,0.55,5.8,23.09
2008,7,13,90.58,3.61,0.0,6.47,25.73
2008,7,14,90.07,4.77,1.98,9.64,28.15
2008,7,15,90.33,4.59,5.13,13.49,28.31
2008,7,16,90.49,5.2,4.56,13.0,28.22
2008,7,17,90.46,4.58,2.47,15.26,26.65
2008,7,18,90.44,4.52,0.07,13.85,26.42
2008,7,19,90.17,4.38,0.01,11.41,28.77
2008,7,20,90.31,4.47,0.25,10.86,30.48
2008,7,21,90.32,4.15,0.05,10.93,29.12
2008,7,22,90.47,6.89,0.09,14.83,27.97
2008,7,23,90.24,4.73,1.13,13.24,29.79
2008,7,24,90.33,4.24,2.91,13.98,29.39
2008,7,25,90.78,3.72,8.61,13.98,26.47
2008,7,26,90.57,4.91,2.32,15.01,26.91
2008,7,27,89.94,3.73,1.37,13.55,30.15
2008,7,28,90.01,4.06,14.39,13.61,27.19
2008,7,29,90.27,2.12,0.78,13.55,25.73
2008,7,30,90.03,5.2,0.0,10.01,27.26
2008,7,31,90.14,5.66,0.0,10.56,27.76
2008,8,1,90.29,5.66,0.0,13.06,28.55
2008,8,2,89.81,5.4,0.26,8.48,31.28
2008,8,3,89.89,3.5,0.37,9.52,31.58
2008,8,4,90.32,4.52,12.4,15.2,27.22
2008,8,5,90.95,4.82,0.32,11.96,25.62
2008,8,6,90.94,3.85,5.47,14.04,24.36
2008,8,7,91.0,3.74,0.7,12.51,24.01
2008,8,8,90.59,4.99,1.07,12.45,21.22
2008,8,9,90.17,3.69,0.42,14.22,25.25
2008,8,10,90.5,3.47,2.4,12.94,23.95
2008,8,11,90.25,4.74,0.88,13.24,24.58
2008,8,12,90.28,3.49,0.68,11.47,25.35
2008,8,13,90.26,5.23,6.2,12.21,24.99
2008,8,14,90.62,2.41,10.51,10.99,20.09
2008,8,15,91.12,3.69,11.72,10.93,17.55
2008,8,16,91.18,3.53,0.17,9.77,20.19
2008,8,17,90.82,4.04,0.25,10.68,19.56
2008,8,18,90.64,3.59,0.0,10.74,21.42
2008,8,19,90.55,6.21,0.0,10.62,21.57
2008,8,20,90.27,7.77,0.0,10.93,21.8
2008,8,21,89.84,6.59,0.0,11.72,24.38
2008,8,22,90.32,5.29,0.0,8.54,22.72
2008,8,23,91.04,5.41,0.25,7.75,22.07
2008,8,24,90.86,5.68,0.24,10.8,21.9
2008,8,25,90.44,7.21,0.14,11.47,22.79
2008,8,26,89.84,6.9,0.05,11.05,24.79
2008,8,27,90.01,4.14,0.0,8.91,24.3
2008,8,28,90.41,5.27,0.0,6.23,22.05
2008,8,29,90.7,4.96,0.0,6.71,23.12
2008,8,30,90.34,8.12,0.01,10.25,25.73
2008,8,31,89.74,10.16,0.0,11.41,27.15
2008,9,1,89.69,8.64,0.88,11.72,27.0
2008,9,2,91.06,6.23,0.12,5.43,18.14
2008,9,3,90.99,3.91,0.0,4.82,15.99
2008,9,4,90.44,2.91,0.05,5.31,18.05
2008,9,5,90.71,3.06,13.15,7.02,14.22
2008,9,6,90.7,2.56,6.46,7.69,13.08
2008,9,7,90.87,4.7,0.89,6.96,14.57
2008,9,8,91.16,3.88,7.28,6.04,12.19
2008,9,9,90.49,6.74,0.0,7.87,15.43
2008,9,10,89.87,4.48,2.12,10.19,19.71
2008,9,11,90.46,4.12,0.08,9.89,19.02
2008,9,12,90.36,3.18,14.11,9.77,14.69
2008,9,13,90.16,6.77,0.53,7.93,16.44
2008,9,14,91.15,6.01,0.04,4.64,12.48
2008,9,15,91.25,2.82,0.0,4.88,14.85
2008,9,16,91.03,3.15,0.0,6.04,18.48
2008,9,17,90.85,4.09,0.0,8.0,19.79
2008,9,18,90.67,5.6,0.0,7.63,19.8
2008,9,19,90.65,3.16,0.0,7.75,20.6
2008,9,20,90.72,4.13,0.1,8.48,21.51
2008,9,21,90.33,8.1,2.37,9.83,21.16
2008,9,22,90.04,6.25,1.12,9.16,23.28
2008,9,23,90.89,3.38,0.0,6.1,18.83
2008,9,24,91.18,5.71,0.03,8.0,19.47
2008,9,25,90.74,6.09,0.0,9.58,23.49
2008,9,26,90.54,3.47,0.0,7.32,23.33
2008,9,27,91.05,5.29,0.0,7.75,20.1
2008,9,28,90.81,6.45,0.0,8.42,21.64
2008,9,29,91.39,3.94,0.0,3.97,15.58
2008,9,30,91.1,2.7,0.0,4.76,16.93
2008,10,1,91.03,3.26,0.0,5.74,16.83
2008,10,2,90.35,4.41,0.0,6.29,17.26
2008,10,3,90.16,4.94,0.01,7.14,17.33
2008,10,4,89.8,7.9,0.0,7.81,18.9
