Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1985","1985","100 g/ha","91541","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1985","1985","t","1310000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1986","1986","ha","110250","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1986","1986","100 g/ha","85261","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1986","1986","t","940000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1987","1987","ha","117480","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1987","1987","100 g/ha","84866","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1987","1987","t","997000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1988","1988","ha","114900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1988","1988","100 g/ha","61793","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1988","1988","t","710000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1989","1989","ha","128080","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1989","1989","100 g/ha","89397","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1989","1989","t","1145000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1990","1990","ha","138040","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1990","1990","100 g/ha","86786","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1990","1990","t","1198000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1991","1991","ha","134680","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1991","1991","100 g/ha","82715","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1991","1991","t","1114000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1992","1992","ha","134690","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1992","1992","100 g/ha","95850","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1992","1992","t","1291000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1993","1993","ha","92510","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1993","1993","100 g/ha","86077","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1993","1993","t","796300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1994","1994","ha","117120","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1994","1994","100 g/ha","94604","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1994","1994","t","1108000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1995","1995","ha","123030","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1995","1995","100 g/ha","90360","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1995","1995","t","1111700","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1996","1996","ha","101090","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1996","1996","100 g/ha","93679","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1996","1996","t","947000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1997","1997","ha","109750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1997","1997","100 g/ha","99226","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1997","1997","t","1089000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1998","1998","ha","110840","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","1998","1998","100 g/ha","98971","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01242","Peas, green","1998","1998","t","1097000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01242","Peas, green","1999","1999","ha","109930","A","Official figure",""
