Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,118.0,Millet,2016,2016,ha,167140.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,118.0,Millet,2016,2016,100 g/ha,20448.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,118.0,Millet,2016,2016,t,341770.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,118.0,Millet,2017,2017,ha,163090.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,118.0,Millet,2017,2017,100 g/ha,20705.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,118.0,Millet,2017,2017,t,337680.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,118.0,Millet,2018,2018,ha,157830.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,118.0,Millet,2018,2018,100 g/ha,16662.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,118.0,Millet,2018,2018,t,262970.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,118.0,Millet,2019,2019,ha,188180.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,118.0,Millet,2019,2019,100 g/ha,20016.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,118.0,Millet,2019,2019,t,376660.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,118.0,Millet,2020,2020,ha,205990.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,118.0,Millet,2020,2020,100 g/ha,10540.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,118.0,Millet,2020,2020,t,217110.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,118.0,Millet,2021,2021,ha,268310.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,118.0,Millet,2021,2021,100 g/ha,13002.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,118.0,Millet,2021,2021,t,348860.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,118.0,Millet,2022,2022,ha,205180.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,118.0,Millet,2022,2022,100 g/ha,10394.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,118.0,Millet,2022,2022,t,213260.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1980,1980,t,213200.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1981,1981,t,212990.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1982,1982,t,234570.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1983,1983,t,222630.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1984,1984,t,254700.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1985,1985,t,270200.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1986,1986,t,266700.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1987,1987,t,278700.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1988,1988,t,286600.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1989,1989,t,302900.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1990,1990,t,324315.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1991,1991,t,338760.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1992,1992,t,352150.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1993,1993,t,340560.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1994,1994,t,354250.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1995,1995,t,352836.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1996,1996,t,352300.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1997,1997,t,366810.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1998,1998,t,384540.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,1999,1999,t,387550.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2000,2000,t,383830.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2001,2001,t,376980.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2002,2002,t,377080.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2003,2003,t,387601.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2004,2004,t,387601.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2005,2005,t,386984.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2006,2006,t,382541.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2007,2007,t,359630.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2008,2008,t,368591.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2009,2009,t,371844.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2010,2010,t,359469.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2011,2011,t,390902.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2012,2012,t,402904.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2013,2013,t,408157.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2014,2014,t,432100.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2015,2015,t,420853.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2016,2016,t,427925.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2017,2017,t,423360.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2018,2018,t,416050.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2019,2019,t,383960.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2020,2020,t,370300.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2021,2021,t,343820.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1270.0,Mushrooms and truffles,2022,2022,t,318600.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1442.0,Mustard seed,1980,1980,ha,14000.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442.0,Mustard seed,1980,1980,100 g/ha,9471.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1442.0,Mustard seed,1980,1980,t,13260.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1442.0,Mustard seed,1981,1981,ha,12300.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442.0,Mustard seed,1981,1981,100 g/ha,9520.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1442.0,Mustard seed,1981,1981,t,11710.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1442.0,Mustard seed,1982,1982,ha,10700.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442.0,Mustard seed,1982,1982,100 g/ha,9495.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1442.0,Mustard seed,1982,1982,t,10160.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1442.0,Mustard seed,1983,1983,ha,11200.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442.0,Mustard seed,1983,1983,100 g/ha,9482.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1442.0,Mustard seed,1983,1983,t,10620.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1442.0,Mustard seed,1984,1984,ha,11700.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442.0,Mustard seed,1984,1984,100 g/ha,9470.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1442.0,Mustard seed,1984,1984,t,11080.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1442.0,Mustard seed,1985,1985,ha,12100.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442.0,Mustard seed,1985,1985,100 g/ha,9537.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1442.0,Mustard seed,1985,1985,t,11540.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1442.0,Mustard seed,1986,1986,ha,12600.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442.0,Mustard seed,1986,1986,100 g/ha,9524.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1442.0,Mustard seed,1986,1986,t,12000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1442.0,Mustard seed,1987,1987,ha,8300.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442.0,Mustard seed,1987,1987,100 g/ha,9470.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1442.0,Mustard seed,1987,1987,t,7860.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1442.0,Mustard seed,1988,1988,ha,8200.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442.0,Mustard seed,1988,1988,100 g/ha,9500.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1442.0,Mustard seed,1988,1988,t,7790.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1442.0,Mustard seed,1989,1989,ha,8100.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442.0,Mustard seed,1989,1989,100 g/ha,9543.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1442.0,Mustard seed,1989,1989,t,7730.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1442.0,Mustard seed,1990,1990,ha,8050.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442.0,Mustard seed,1990,1990,100 g/ha,9516.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1442.0,Mustard seed,1990,1990,t,7660.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1442.0,Mustard seed,1991,1991,ha,7320.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442.0,Mustard seed,1991,1991,100 g/ha,10374.0,A,Official figure
